Tsp,Tsr,Pts (MW),Pnt (MW),Time,Tn,Tp,Q (m3/h),E (MWh),temp,dew,humidity,snowdepth,windspeed
22,75,0,0,6/18/2016 5:00,52.1,31.12,5.35,684300.9,21.8,17.8,77.71,0,14.8
24,75,0,0,6/18/2016 6:00,52.1,31.12,5.35,684300.9,21,17,77.91,0,1.8
25,75,0,0,6/18/2016 7:00,21.37,20.88,0,9873.2,23,18,73.45,0,1.8
26,75,0,0,6/18/2016 8:00,21.42,20.92,0,9873.2,24,18.7,72.59,0,0
28,75,0,0,6/18/2016 9:00,21.43,20.92,0,9873.2,26,19,65.35,0,13
29,75,0,0,6/18/2016 10:00,21.45,20.96,0,9873.2,28,20,61.83,0,7.6
31,75,0,0,6/18/2016 11:00,21.46,20.99,0,9873.2,29,19.9,57.96,0,10.9
32,75,0,0,6/18/2016 12:00,21.48,21.03,0,9873.2,30,19,51.75,0,9.4
33,75,0,0,6/18/2016 13:00,21.52,21.08,0,9873.2,31,19,48.87,0,14.8
39,75,0,0,6/18/2016 14:00,21.54,21.12,0,9873.2,32,18.9,45.82,0,14.2
40,75,0,0,6/18/2016 15:00,21.58,21.17,0,9873.2,32,21,52.25,0,24.1
40,75,0,0,6/18/2016 16:00,21.61,21.2,0,9873.2,31,20,52,0,24.1
40,75,0,0,6/18/2016 17:00,21.66,21.23,0,9873.2,30.1,19,51.41,0,24.8
35,75,0,0,6/18/2016 18:00,21.7,21.27,0,9873.2,30,19,51.75,0,24.1
28,75,0,0,6/18/2016 19:00,21.72,21.26,0,9873.2,28,18,54.57,0,25.9
26,75,0,0,6/18/2016 20:00,21.74,21.27,0,9873.2,27,17.9,57.66,0,17.3
25,75,0,0,6/18/2016 21:00,21.78,21.28,0,9873.2,25,17,61.15,0,18.4
24,75,0,0,6/18/2016 22:00,21.77,21.28,0,9873.2,24,16,60.92,0,24.1
24,75,0,0,6/18/2016 23:00,21.79,21.3,0,9873.2,22.9,15.9,64.72,0,17.3
22,75,0,0,6/19/2016 0:00,21.78,21.31,0,9873.2,22,16,68.77,0,13
22,75,0,0,6/19/2016 1:00,21.77,21.3,0,9873.2,21,16,73.11,0,13
22,75,0,0,6/19/2016 2:00,21.79,21.3,0,9873.2,20,15.9,77.53,0,12.9
21,75,0,0,6/19/2016 3:00,21.79,21.31,0,9873.2,20,16,77.76,0,3.6
21,75,0,0,6/19/2016 4:00,21.77,21.3,0,9873.2,19,16,82.75,0,0
21,75,0,0,6/19/2016 5:00,21.76,21.31,0,9873.2,17.1,15.9,93.12,0,5.3
22,75,0,0,6/19/2016 6:00,21.76,21.3,0,9873.2,18,17,93.88,0,1.8
22,75,0,0,6/19/2016 7:00,21.77,21.31,0,9873.2,20,18,88.27,0,1.8
24,75,0,0,6/19/2016 8:00,21.79,21.34,0,9873.2,21,17.9,82.46,0,5.3
26,75,0,0,6/19/2016 9:00,21.81,21.35,0,9873.2,23,18,73.45,0,7.6
28,75,0,0,6/19/2016 10:00,21.82,21.37,0,9873.2,25,18,65.14,0,9.4
31,75,0,0,6/19/2016 11:00,21.86,21.4,0,9873.2,25.9,17.9,61.43,0,5.3
26,75,0,0,6/19/2016 12:00,21.9,21.47,0,9873.2,26,20,69.54,0,14.8
26,75,0,0,6/19/2016 13:00,21.9,21.42,0,9873.2,25,19,69.35,0,9.4
28,75,0,0,6/19/2016 14:00,21.94,21.47,0,9873.2,24,20.9,82.74,0,11.1
27,75,0,0,6/19/2016 15:00,21.99,21.52,0,9873.2,26,20,69.54,0,1.8
31,75,0,0,6/19/2016 16:00,22.06,21.53,0,9873.2,25,20,73.8,0,14.8
28,75,0,0,6/19/2016 17:00,22.08,21.55,0,9873.2,26.9,16.9,54.33,0,4.1
30,75,0,0,6/19/2016 18:00,22.14,21.59,0,9873.2,27,16,50.98,0,13
26,75,0,0,6/19/2016 19:00,22.17,21.6,0,9873.2,26,14,47.54,0,18.4
26,75,0,0,6/19/2016 20:00,22.17,21.59,0,9873.2,25,12.9,47.12,0,10.9
26,75,0,0,6/19/2016 21:00,22.17,21.61,0,9873.2,25,13,47.27,0,5.4
26,75,0,0,6/19/2016 22:00,22.19,21.62,0,9873.2,24,13,50.19,0,7.6
25,75,0,0,6/19/2016 23:00,22.19,21.65,0,9873.2,24.1,11.9,46.45,0,1.9
23,75,0,0,6/20/2016 0:00,22.15,21.63,0,9873.2,23,13,53.31,0,3.6
22,75,0,0,6/20/2016 1:00,22.14,21.62,0,9873.2,20,14,68.37,0,5.4
21,75,0,0,6/20/2016 2:00,22.11,21.64,0,9873.2,21.9,13,57.05,0,5.3
21,75,0,0,6/20/2016 3:00,22.09,21.6,0,9873.2,20,17,82.87,0,29.5
21,75,0,0,6/20/2016 4:00,22.09,21.6,0,9873.2,19,17,88.18,0,22.3
20,75,0,0,6/20/2016 5:00,22.06,21.62,0,9873.2,19,17.8,92.79,0,25.9
22,75,0,0,6/20/2016 6:00,22.06,21.63,0,9873.2,18,18,100,0,20.5
24,75,0,0,6/20/2016 7:00,22.08,21.63,0,9873.2,20,18,88.27,0,24.1
24,75,0,0,6/20/2016 8:00,52.1,31.12,5.35,684300.9,21.1,18.8,87.25,0,15.6
25,75,0,0,6/20/2016 9:00,22.11,21.69,0,9873.2,22,19,83.1,0,7.6
27,75,0,0,6/20/2016 10:00,52.1,31.12,5.35,684300.9,25,20,73.8,0,1.8
32,75,0,0,6/20/2016 11:00,52.1,31.12,5.35,684300.9,26.8,19.9,65.61,0,5.3
33,75,0,0,6/20/2016 12:00,52.1,31.12,5.35,684300.9,31,21,55.31,0,3.6
35,75,0,0,6/20/2016 13:00,52.1,31.12,5.35,684300.9,32,19,46.17,0,11.2
40,75,0,0,6/20/2016 14:00,52.1,31.12,5.35,684300.9,32,20,49.35,0,12.5
43,75,0,0,6/20/2016 15:00,52.1,31.12,5.35,684300.9,33,20,46.43,0,1.8
35,75,0,0,6/20/2016 16:00,52.1,31.12,5.35,684300.9,33,21,49.39,0,9.4
30,75,0,0,6/20/2016 17:00,52.1,31.12,5.35,684300.9,31,21,55.32,0,14
29,75,0,0,6/20/2016 18:00,52.1,31.12,5.35,684300.9,29,21,62.05,0,13
28,75,0,0,6/20/2016 19:00,52.1,31.12,5.35,684300.9,28,21,65.76,0,13
27,75,0,0,6/20/2016 20:00,52.1,31.12,5.35,684300.9,27,19.9,65.25,0,17.3
26,75,0,0,6/20/2016 21:00,52.1,31.12,5.35,684300.9,27,20,65.56,0,5.4
26,75,0,0,6/20/2016 22:00,52.1,31.12,5.35,684300.9,27,20,65.56,0,14.8
25,75,0,0,6/20/2016 23:00,52.1,31.12,5.35,684300.9,26,18.9,65.04,0,5.5
24,75,0,0,6/21/2016 0:00,52.1,31.12,5.35,684300.9,22,20,88.43,0,7.6
23,75,0,0,6/21/2016 1:00,52.1,31.12,5.35,684300.9,21,20,94.02,0,3.6
23,75,0,0,6/21/2016 2:00,52.1,31.12,5.35,684300.9,20.1,19.9,98.58,0,3.6
22,75,0,0,6/21/2016 3:00,52.1,31.12,5.35,684300.9,20,19,93.97,0,3.6
21,75,0,0,6/21/2016 4:00,52.1,31.12,5.35,684300.9,20,20,100,0,3.6
22,75,0,0,6/21/2016 5:00,52.1,31.12,5.35,684300.9,20,19,93.85,0,3.6
24,75,0,0,6/21/2016 6:00,52.1,31.12,5.35,684300.9,20,19,93.98,0,1.8
25,75,0,0,6/21/2016 7:00,52.1,31.12,5.35,684300.9,22,22,100,0,5.4
28,75,0,0,6/21/2016 8:00,52.1,31.12,5.35,684300.9,25.8,20.8,74.02,0,3.6
32,75,0,0,6/21/2016 9:00,52.1,31.12,5.35,684300.9,27,21,69.73,0,3.6
33,75,0,0,6/21/2016 10:00,52.1,31.12,5.35,684300.9,29,21,62.05,0,3.6
34,75,0,0,6/21/2016 11:00,52.1,31.12,5.12,684300.9,30,21.7,61.07,0,22.9
33,75,0,0,6/21/2016 12:00,52.1,31.12,5.12,684300.9,30,22,62.27,0,25.9
33,75,0,0,6/21/2016 13:00,52.1,31.12,5.12,684300.9,30,22,62.27,0,25.9
36,75,0,0,6/21/2016 14:00,52.1,31.12,5.12,684300.9,31,21.9,58.47,0,24.3
37,75,0,0,6/21/2016 15:00,52.1,31.12,5.12,684300.9,30,23,66.17,0,27.7
38,75,0,0,6/21/2016 16:00,52.1,31.12,5.12,684300.9,30,23,66.17,0,25.9
34,75,0,0,6/21/2016 17:00,52.1,31.12,5.12,684300.9,30,22.9,65.73,0,21.2
30,75,0,0,6/21/2016 18:00,52.1,31.12,5.12,684300.9,29,23,70.1,0,20.5
27,75,0,0,6/21/2016 19:00,52.1,31.12,5.12,684300.9,28,23,74.3,0,16.6
25,75,0,0,6/21/2016 20:00,52.1,31.12,5.12,684300.9,26,22.8,82.65,0,17.8
24,75,0,0,6/21/2016 21:00,52.1,31.12,5.12,684300.9,25,22,83.45,0,22.3
23,75,0,0,6/21/2016 22:00,52.1,31.12,5.12,684300.9,24,22,88.6,0,29.5
22,75,0,0,6/21/2016 23:00,52.1,31.12,5.12,684300.9,22,20.9,93.31,0,24.6
22,75,0,0,6/22/2016 0:00,52.1,31.12,5.12,684300.9,22,21,94.06,0,18.4
22,75,0,0,6/22/2016 1:00,52.1,31.12,5.12,684300.9,22,21,94.06,0,16.6
22,75,0,0,6/22/2016 2:00,52.1,31.12,5.12,684300.9,21.9,20.9,93.76,0,15.6
21,75,0,0,6/22/2016 3:00,52.1,31.12,5.12,684300.9,21,21,100,0,18.4
21,75,0,0,6/22/2016 4:00,52.1,31.12,5.12,684300.9,21,21,100,0,20.5
22,75,0,0,6/22/2016 5:00,52.1,31.12,5.12,684300.9,20.9,20.8,99.68,0,16.5
24,75,0,0,6/22/2016 6:00,52.1,31.12,5.12,684300.9,21,21,100,0,11.2
26,75,0,0,6/22/2016 7:00,52.1,31.12,5.12,684300.9,23,22,94.1,0,16.6
26,75,0,0,6/22/2016 8:00,52.1,31.12,5.12,684300.9,23.9,21.8,87.9,0,15.6
28,75,0,0,6/22/2016 9:00,52.1,31.12,5.12,684300.9,24,22,88.6,0,20.5
28,75,0,0,6/22/2016 10:00,52.1,31.12,5.12,684300.9,25,22,83.45,0,22.3
29,75,0,0,6/22/2016 11:00,52.1,31.12,5.12,684300.9,27,21.9,73.86,0,21.5
30,75,0,0,6/22/2016 12:00,52.1,31.12,5.12,684300.9,28,22,69.91,0,29.5
31,75,0,0,6/22/2016 13:00,52.1,31.12,5.12,684300.9,28,22,69.91,0,27.7
37,75,0,0,6/22/2016 14:00,52.1,31.12,5.12,684300.9,30,22.9,65.93,0,26.7
38,75,0,0,6/22/2016 15:00,52.1,31.12,5.12,684300.9,30,23,66.17,0,24.1
39,75,0,0,6/22/2016 16:00,52.1,31.12,5.12,684300.9,31,23,62.49,0,25.9
40,75,0,0,6/22/2016 17:00,52.1,31.12,5.12,684300.9,31,22.9,62.21,0,26.5
36,75,0,0,6/22/2016 18:00,52.1,31.12,5.12,684300.9,30,23,66.17,0,20.5
29,75,0,0,6/22/2016 19:00,52.1,31.12,5.12,684300.9,30,22,62.27,0,22.3
28,75,0,0,6/22/2016 20:00,52.1,31.12,5.12,684300.9,28,22.8,73.56,0,8.9
26,75,0,0,6/22/2016 21:00,52.1,31.12,5.12,684300.9,27,21,69.73,0,16.6
25,75,0,0,6/22/2016 22:00,52.1,31.12,5.12,684300.9,27,22,74.13,0,18.4
25,75,0,0,6/22/2016 23:00,52.1,31.12,5.12,684300.9,25.8,21.6,77.84,0,11.2
24,75,0,0,6/23/2016 0:00,52.1,31.12,5.12,684300.9,24,20,78.35,0,5.4
24,75,0,0,6/23/2016 1:00,52.1,31.12,5.12,684300.9,26,23,83.56,0,11.2
23,75,0,0,6/23/2016 2:00,52.1,31.12,5.12,684300.9,24.7,22.6,87.9,0,10.6
22,75,0,0,6/23/2016 3:00,52.1,31.12,5.12,684300.9,25,23,88.68,0,13
22,75,0,0,6/23/2016 4:00,52.1,31.12,5.12,684300.9,24,23,94.15,0,13
22,75,0,0,6/23/2016 5:00,52.1,31.12,5.12,684300.9,23.7,22.5,93.12,0,15.6
25,75,0,0,6/23/2016 6:00,52.1,31.12,5.12,684300.9,24,23,94.15,0,11.2
26,75,0,0,6/23/2016 7:00,52.1,31.12,5.12,684300.9,25,23,88.68,0,18.4
28,75,0,0,6/23/2016 8:00,52.1,31.12,5.12,684300.9,25.9,22.7,82.73,0,21
30,75,0,0,6/23/2016 9:00,52.1,31.12,5.12,684300.9,28,23,74.3,0,18.4
32,75,0,0,6/23/2016 10:00,52.1,31.12,5.12,684300.9,30,21,58.57,0,5.4
33,75,0,0,6/23/2016 11:00,52.1,31.12,5.12,684300.9,31.9,18,43.63,0,14.5
34,75,0,0,6/23/2016 12:00,52.1,31.12,5.12,684300.9,33,17,38.48,0,18.4
35,75,0,0,6/23/2016 13:00,52.1,31.12,5.12,684300.9,34,16,34.14,0,14.8
39,75,0,0,6/23/2016 14:00,52.1,31.12,5.12,684300.9,34,16.1,34.35,0,12.5
44,75,0,0,6/23/2016 15:00,52.1,31.12,5.12,684300.9,34,15,32.02,0,13
44,75,0,0,6/23/2016 16:00,52.1,31.12,5.12,684300.9,34,16,34.14,0,14.8
44,75,0,0,6/23/2016 17:00,52.1,31.12,5.12,684300.9,34,16,34.18,0,23.2
40,75,0,0,6/23/2016 18:00,52.1,31.12,5.12,684300.9,33,16,36.11,0,20.5
31,75,0,0,6/23/2016 19:00,52.1,31.12,5.12,684300.9,32,17,40.71,0,18.4
29,75,0,0,6/23/2016 20:00,52.1,31.12,5.12,684300.9,30,17,45.75,0,15.9
28,75,0,0,6/23/2016 21:00,52.1,31.12,5.12,684300.9,29,17,48.34,0,11.2
27,75,0,0,6/23/2016 22:00,52.1,31.12,5.12,684300.9,28,17,51.23,0,9.4
26,75,0,0,6/23/2016 23:00,52.1,31.12,5.12,684300.9,23.2,17.9,72.17,0,3.6
25,75,0,0,6/24/2016 0:00,52.1,31.12,5.12,684300.9,23,18,73.45,0,1.8
25,75,0,0,6/24/2016 1:00,52.1,31.12,5.12,684300.9,23,18,73.45,0,5.4
24,75,0,0,6/24/2016 2:00,52.1,31.12,5.12,684300.9,23.9,17.9,68.98,0,1.9
23,75,0,0,6/24/2016 3:00,52.1,31.12,5.12,684300.9,21,18,82.99,0,5.4
23,75,0,0,6/24/2016 4:00,52.1,31.12,5.12,684300.9,20,18,88.27,0,1.8
24,75,0,0,6/24/2016 5:00,52.1,31.12,5.12,684300.9,20,18.8,92.56,0,0.3
25,75,0,0,6/24/2016 6:00,52.1,31.12,5.12,684300.9,21,19,88.35,0,3.6
28,75,0,0,6/24/2016 7:00,52.1,31.12,5.12,684300.9,23,20,83.22,0,3.6
28,75,0,0,6/24/2016 8:00,52.1,31.12,5.12,684300.9,27,19.7,64.7,0,3.6
31,75,0,0,6/24/2016 9:00,52.1,31.12,5.12,684300.9,28,21,65.76,0,3.6
33,75,0,0,6/24/2016 10:00,52.1,31.12,5.12,684300.9,31,18,45.9,0,18.4
34,75,0,0,6/24/2016 11:00,52.1,31.12,5.12,684300.9,32.9,17.9,41.02,0,16.1
35,75,0,0,6/24/2016 12:00,52.1,31.12,5.12,684300.9,33,18.9,43.52,0,14
37,75,0,0,6/24/2016 13:00,52.1,31.12,0,684300.9,33,18,40.98,0,9.4
37,75,0,0,6/24/2016 14:00,52.1,31.12,0,684300.9,34,18,38.62,0,10.9
43,75,0,0,6/24/2016 15:00,52.1,31.12,0,684300.9,34,18,38.75,0,14.8
33,75,0,0,6/24/2016 16:00,52.1,31.12,0,684300.9,34,18,38.75,0,18.4
39,75,0,0,6/24/2016 17:00,52.1,31.12,0,684300.9,31,17,43.13,0,28.4
38,75,0,0,6/24/2016 18:00,52.1,31.12,0,684300.9,31,18,45.9,0,20.5
30,75,0,0,6/24/2016 19:00,52.1,31.12,0,684300.9,30,18,48.61,0,18.4
27,75,0,0,6/24/2016 20:00,52.1,31.12,0,684300.9,29,18.9,54.65,0,5.5
26,75,0,0,6/24/2016 21:00,52.1,31.12,0,684300.9,27,18,57.86,0,25.9
26,75,0,0,6/24/2016 22:00,52.1,31.12,0,684300.9,26,18,61.38,0,14.8
25,75,0,0,6/24/2016 23:00,52.1,31.12,0,684300.9,24.1,16.9,64.31,0,7.5
25,75,0,0,6/25/2016 0:00,52.1,31.12,0,684300.9,24,17,64.92,0,13
24,75,0,0,6/25/2016 1:00,52.1,31.12,0,684300.9,23,18,73.45,0,3.6
23,75,0,0,6/25/2016 2:00,52.1,31.12,0,684300.9,20.2,17.9,86.44,0,3.6
23,75,0,0,6/25/2016 3:00,52.1,31.12,0,684300.9,21,18,82.99,0,3.6
23,75,0,0,6/25/2016 4:00,23.87,23.46,0,9873.2,19,18,93.93,0,0
24,75,0,0,6/25/2016 5:00,23.86,23.46,0,9873.2,22.5,16.7,69.73,0,3.6
25,75,0,0,6/25/2016 6:00,23.86,23.48,0,9873.2,23,19,78.2,0,13
27,75,0,0,6/25/2016 7:00,23.88,23.5,0,9873.2,25,19,69.35,0,13
28,75,0,0,6/25/2016 8:00,23.9,23.48,0,9873.2,26.9,18.8,61.2,0,12.5
29,75,0,0,6/25/2016 9:00,23.91,23.52,0,9873.2,28,18,54.57,0,18.4
31,75,0,0,6/25/2016 10:00,23.92,23.56,0,9873.2,29,19,54.82,0,13
32,75,0,0,6/25/2016 11:00,23.96,23.58,0,9873.2,30,18.8,51.29,0,14.2
33,75,0,0,6/25/2016 12:00,23.99,23.61,0,9873.2,31,20,52,0,18.4
35,75,0,0,6/25/2016 13:00,24.03,23.65,0,9873.2,32,20,49.13,0,22.3
40,75,0,0,6/25/2016 14:00,24.08,23.68,0,9873.2,32,18.9,45.96,0,26.5
40,75,0,0,6/25/2016 15:00,24.09,23.69,0,9873.2,32,19,46.17,0,27.7
43,75,0,0,6/25/2016 16:00,24.15,23.72,0,9873.2,31,19,48.87,0,25.9
40,75,0,0,6/25/2016 17:00,24.18,23.74,0,9873.2,32,17.9,43.14,0,23.2
37,75,0,0,6/25/2016 18:00,24.23,23.76,0,9873.2,32,16,38.2,0,20.5
30,75,0,0,6/25/2016 19:00,24.25,23.76,0,9873.2,31,15,37.93,0,27.7
28,75,0,0,6/25/2016 20:00,24.27,23.76,0,9873.2,29,15.9,45.28,0,14.2
27,75,0,0,6/25/2016 21:00,24.27,23.76,0,9873.2,27,15,47.81,0,13
26,75,0,0,6/25/2016 22:00,24.27,23.76,0,9873.2,27,15,47.81,0,13
26,75,0,0,6/25/2016 23:00,24.25,23.75,0,9873.2,26,14.9,50.46,0,7.5
26,75,0,0,6/26/2016 0:00,24.24,23.76,0,9873.2,26,15,50.71,0,13
25,75,0,0,6/26/2016 1:00,24.24,23.76,0,9873.2,26,15,50.71,0,18.4
25,75,0,0,6/26/2016 2:00,24.23,23.74,0,9873.2,24,14.9,56.79,0,17.5
24,75,0,0,6/26/2016 3:00,24.2,23.74,0,9873.2,24,15,57.14,0,9.4
23,75,0,0,6/26/2016 4:00,24.19,23.74,0,9873.2,24,14,53.57,0,16.6
23,75,0,0,6/26/2016 5:00,24.15,23.72,0,9873.2,22.9,13.9,56.92,0,12.3
25,75,0,0,6/26/2016 6:00,24.13,23.72,0,9873.2,23,15,60.69,0,3.6
27,75,0,0,6/26/2016 7:00,24.14,23.74,0,9873.2,25,15,53.82,0,7.6
29,75,0,0,6/26/2016 8:00,24.14,23.74,0,9873.2,25,15.9,57.2,0,7.5
29,75,0,0,6/26/2016 9:00,24.15,23.78,0,9873.2,28,16,48.08,0,13
30,75,0,0,6/26/2016 10:00,24.15,23.78,0,9873.2,28,16,48.08,0,14.8
31,75,0,0,6/26/2016 11:00,24.17,23.8,0,9873.2,28.9,16,45.46,0,7.5
32,75,0,0,6/26/2016 12:00,24.2,23.85,0,9873.2,29,15,42.55,0,11.2
33,75,0,0,6/26/2016 13:00,24.21,23.85,0,9873.2,30,15,40.16,0,9.4
39,75,0,0,6/26/2016 14:00,24.23,23.87,0,9873.2,31,15,38.11,0,14.2
38,75,0,0,6/26/2016 15:00,24.26,23.89,0,9873.2,31,15,37.93,0,11.2
44,75,0,0,6/26/2016 16:00,24.29,23.91,0,9873.2,31,14,35.55,0,9.4
44,75,0,0,6/26/2016 17:00,24.34,23.93,0,9873.2,31,15,37.93,0,12.5
41,75,0,0,6/26/2016 18:00,24.38,23.94,0,9873.2,31,14,35.55,0,13
30,75,0,0,6/26/2016 19:00,24.39,23.94,0,9873.2,30,15,40.16,0,9.4
27,75,0,0,6/26/2016 20:00,24.41,23.94,0,9873.2,28,16,48.1,0,5.3
26,75,0,0,6/26/2016 21:00,24.39,23.93,0,9873.2,24,16,60.92,0,1.8
26,75,0,0,6/26/2016 22:00,24.38,23.93,0,9873.2,23,16,64.71,0,5.4
25,75,0,0,6/26/2016 23:00,24.35,23.91,0,9873.2,23.9,16.9,65.09,0,3.6
24,75,0,0,6/27/2016 0:00,24.31,23.9,0,9873.2,21,16,73.11,0,1.8
22,75,0,0,6/27/2016 1:00,24.28,23.87,0,9873.2,20,17,82.87,0,1.8
22,75,0,0,6/27/2016 2:00,24.26,23.88,0,9873.2,20,16.9,82.43,0,1.8
21,75,0,0,6/27/2016 3:00,24.22,23.86,0,9873.2,18,17,93.88,0,0
21,75,0,0,6/27/2016 4:00,24.19,23.84,0,9873.2,17.1,16.9,98.64,0,1.7
21,75,0,0,6/27/2016 5:00,24.14,23.81,0,9873.2,17.1,16.9,98.51,0,0.3
22,75,0,0,6/27/2016 6:00,24.12,23.81,0,9873.2,18,17,93.88,0,0
24,75,0,0,6/27/2016 7:00,52.1,31.12,0,684300.9,21,18,82.99,0,1.8
25,75,0,0,6/27/2016 8:00,52.1,31.12,0,684300.9,22.9,17.8,72.88,0,1.8
27,75,0,0,6/27/2016 9:00,52.1,31.12,0,684300.9,25,19,69.35,0,5.4
28,75,0,0,6/27/2016 10:00,52.1,31.12,0,684300.9,27,19,61.6,0,7.6
30,75,0,0,6/27/2016 11:00,52.1,31.12,0,684300.9,28,18.8,57.55,0,9.2
31,75,0,0,6/27/2016 12:00,52.1,31.12,0,684300.9,30,19,51.75,0,13
32,75,0,0,6/27/2016 13:00,52.1,31.12,0,684300.9,31,16,40.44,0,13
39,75,0,0,6/27/2016 14:00,52.1,31.12,0,684300.9,31,15,38.02,0,10.9
37,75,0,0,6/27/2016 15:00,52.1,31.12,0,684300.9,32,15,35.83,0,3.6
43,75,0,0,6/27/2016 16:00,52.1,31.12,0,684300.9,30,15,40.16,0,11.2
37,75,0,0,6/27/2016 17:00,52.1,31.12,0,684300.9,31,14.9,37.68,0,10.6
31,75,0,0,6/27/2016 18:00,52.1,31.12,0,684300.9,30,15,40.16,0,9.4
28,75,0,0,6/27/2016 19:00,52.1,31.12,0,684300.9,28,17,51.23,0,7.6
17,75,0,0,6/27/2016 20:00,52.1,31.12,0,684300.9,27,16.9,54.23,0,7.6
17,75,0,0,6/27/2016 21:00,52.1,31.12,0,684300.9,17,17,100,0,38.9
18,75,0,0,6/27/2016 22:00,52.1,31.12,0,684300.9,18,17,93.88,0,22.3
18,75,0,0,6/27/2016 23:00,52.1,31.12,0,684300.9,17,16.8,98.77,0,19.5
18,75,0,0,6/28/2016 0:00,52.1,31.12,0,684300.9,17,16,93.84,0,1.8
18,75,0,0,6/28/2016 1:00,52.1,31.12,0,684300.9,16,16,100,0,9.4
18,75,0,0,6/28/2016 2:00,52.1,31.12,0,684300.9,17,16.8,99,0,3.6
18,75,0,0,6/28/2016 3:00,52.1,31.12,0,684300.9,17.1,16.4,95.65,0,11.2
18,75,0,0,6/28/2016 4:00,52.1,31.12,0,684300.9,17,17,100,0,1.8
18,75,0,0,6/28/2016 5:00,52.1,31.12,0,684300.9,17,16.8,98.91,0,3.6
18,75,0,0,6/28/2016 6:00,52.1,31.12,0,684300.9,17,17,100,0,3.6
19,75,0,0,6/28/2016 7:00,52.1,31.12,0,684300.9,18,17,93.88,0,3.6
20,75,0,0,6/28/2016 8:00,52.1,31.12,0,684300.9,18,16.8,92.78,0,8.9
21,75,0,0,6/28/2016 9:00,52.1,31.12,0,684300.9,19,17,88.18,0,16.6
23,75,0,0,6/28/2016 10:00,52.1,31.12,0,684300.9,19,17,88.18,0,16.6
23,75,0,0,6/28/2016 11:00,52.1,31.12,0,684300.9,19.9,16.8,82.17,0,10.9
24,75,0,0,6/28/2016 12:00,52.1,31.12,0,684300.9,21,17,77.91,0,18.4
25,75,0,0,6/28/2016 13:00,52.1,31.12,0,684300.9,21,16,73.11,0,16.6
25,75,0,0,6/28/2016 14:00,52.1,31.12,0,684300.9,23,14.9,60.41,0,30.4
25,75,0,0,6/28/2016 15:00,52.1,31.12,0,684300.9,22,15,64.5,0,29.5
28,75,0,0,6/28/2016 16:00,52.1,31.12,0,684300.9,22,15,64.5,0,25.9
20,75,0,0,6/28/2016 17:00,52.1,31.12,0,684300.9,22,14.9,64.34,0,26.8
18,75,0,0,6/28/2016 18:00,52.1,31.12,0,684300.9,18,16,88.06,0,25.9
18,75,0,0,6/28/2016 19:00,52.1,31.12,0,684300.9,17,17,100,0,22.3
19,75,0,0,6/28/2016 20:00,52.1,31.12,0,684300.9,17,16.8,98.94,0,12.5
18,75,0,0,6/28/2016 21:00,52.1,31.12,0,684300.9,17,17,100,0,9.4
19,75,0,0,6/28/2016 22:00,52.1,31.12,0,684300.9,17,17,100,0,7.6
19,75,0,0,6/28/2016 23:00,52.1,31.12,0,684300.9,17.9,15.9,87.9,0,3.6
18,75,0,0,6/29/2016 0:00,23.54,23.67,0,9873.2,18,17,93.88,0,1.8
18,75,0,0,6/29/2016 1:00,23.48,23.62,0,9873.2,17,17,100,0,5.4
18,75,0,0,6/29/2016 2:00,23.46,23.61,0,9873.2,17,16.9,98.86,0,7.3
18,75,0,0,6/29/2016 3:00,23.41,23.58,0,9873.2,17,16,93.84,0,3.6
18,75,0,0,6/29/2016 4:00,23.37,23.52,0,9873.2,17,17,100,0,0
18,75,0,0,6/29/2016 5:00,23.35,23.52,0,9873.2,17,16.9,99.09,0,3.6
20,75,0,0,6/29/2016 6:00,23.33,23.48,0,9873.2,17,17,100,0,5.4
21,75,0,0,6/29/2016 7:00,23.31,23.5,0,9873.2,19,17,88.18,0,5.4
23,75,0,0,6/29/2016 8:00,52.1,31.12,0,684300.9,19.9,15.9,77.41,0,10.9
24,75,0,0,6/29/2016 9:00,52.1,31.12,0,684300.9,20,17,82.87,0,5.4
25,75,0,0,6/29/2016 10:00,52.1,31.12,0,684300.9,22,17,73.28,0,13
26,75,0,0,6/29/2016 11:00,52.1,31.12,0,684300.9,24,15.9,60.5,0,21.5
26,75,0,0,6/29/2016 12:00,52.1,31.12,0,684300.9,25,16,57.38,0,31.7
27,75,0,0,6/29/2016 13:00,52.1,31.12,0,684300.9,25,15,53.82,0,22.3
32,75,0,0,6/29/2016 14:00,52.1,31.12,0,684300.9,26,14.9,50.42,0,25.1
35,75,0,0,6/29/2016 15:00,52.1,31.12,0,684300.9,27,15,47.81,0,24.1
35,75,0,0,6/29/2016 16:00,52.1,31.12,0,684300.9,27,15,47.81,0,24.1
35,75,0,0,6/29/2016 17:00,52.1,31.12,0,684300.9,27,13.9,44.7,0,20.1
34,75,0,0,6/29/2016 18:00,52.1,31.12,0,684300.9,27,14,44.82,0,22.3
25,75,0,0,6/29/2016 19:00,52.1,31.12,0,684300.9,26,14,47.54,0,24.1
23,75,0,0,6/29/2016 20:00,52.1,31.12,0,684300.9,24,13.9,53.2,0,10.9
22,75,0,0,6/29/2016 21:00,52.1,31.12,0,684300.9,22,14,60.46,0,7.6
21,75,0,0,6/29/2016 22:00,52.1,31.12,0,684300.9,20,15,72.93,0,1.8
