Tsp,Tsr,Pts,Pnt,Tn,Tp,Q,E,Time
17,75,0,0,39.3,36.26,7.5,684300.9,2016-10-21T13:00
18,75,0,0,39.3,36.26,7.5,684300.9,2016-10-21T14:00
18,75,0,0,39.3,36.26,7.5,684300.9,2016-10-21T15:00
16,75,0,0,39.3,36.26,7.5,684300.9,2016-10-21T16:00
15,75,0,0,39.3,36.26,7.5,684300.9,2016-10-21T17:00
14,75,0,1.355,39.3,36.26,7.5,684300.9,2016-10-21T18:00
14,75,0,0,39.3,36.26,7.5,684300.9,2016-10-21T19:00
14,75,0,0.472,39.3,36.26,7.5,684300.9,2016-10-21T20:00
14,75,0,0,39.3,36.26,7.5,684300.9,2016-10-21T21:00
13,76,0,0,39.3,36.26,7.5,684300.9,2016-10-21T22:00
14,75,0,0,39.3,36.26,7.5,684300.9,2016-10-21T23:00
13,76,0,0,39.3,36.26,7.5,684300.9,2016-10-22T00:00
12,77,0,0,39.3,36.26,7.5,684300.9,2016-10-22T01:00
12,77,0,0,39.3,36.26,7.5,684300.9,2016-10-22T02:00
12,77,0,0,39.3,36.26,7.5,684300.9,2016-10-22T03:00
12,77,0,0,39.3,36.26,7.5,684300.9,2016-10-22T04:00
12,77,0,0.016,39.3,36.26,7.5,684300.9,2016-10-22T05:00
12,77,0,0.602,39.3,36.26,7.5,684300.9,2016-10-22T06:00
12,77,0.618,0.796,39.3,36.26,7.5,684300.9,2016-10-22T07:00
13,76,0,0.355,39.3,36.26,7.5,684300.9,2016-10-22T08:00
13,76,0,0,39.3,36.26,7.5,684300.9,2016-10-22T09:00
12,77,0,0,39.3,36.26,7.5,684300.9,2016-10-22T10:00
12,77,0,0.023,39.3,36.26,7.5,684300.9,2016-10-22T11:00
13,76,0,0,39.3,36.26,7.5,684300.9,2016-10-22T12:00
12,77,0,0.035,39.3,36.26,7.5,684300.9,2016-10-22T13:00
13,76,0,0.011,53.89,47.9,0,10010,2016-10-22T14:00
13,76,0,1.007,39.3,36.26,7.5,684300.9,2016-10-22T15:00
12,77,0,0.683,39.3,36.26,7.5,684300.9,2016-10-22T16:00
12,77,0,0.964,39.3,36.26,7.5,684300.9,2016-10-22T17:00
12,77,0,1.374,39.3,36.26,7.5,684300.9,2016-10-22T18:00
11,78,0,0.577,39.3,36.26,7.5,684300.9,2016-10-22T19:00
12,77,0,1.436,39.3,36.26,2.56,684300.9,2016-10-22T20:00
12,77,0,0,39.3,36.26,2.56,684300.9,2016-10-22T21:00
12,77,0,0,39.3,36.26,2.56,684300.9,2016-10-22T22:00
11,78,0,0,63.9,52.39,0,10012.6,2016-10-22T23:00
12,77,0,0,57.48,50.97,0,10012.6,2016-10-23T00:00
11,78,0,0,55.39,50.04,0,10012.6,2016-10-23T01:00
11,78,0,0,53.62,49.1,0,10012.6,2016-10-23T02:00
12,77,0,0,52.01,48.12,0,10012.6,2016-10-23T03:00
12,77,0,0,50.64,47.1,0,10012.6,2016-10-23T04:00
12,77,0,0,49.26,46.08,0,10012.6,2016-10-23T05:00
12,77,0,1.812,70.72,41.55,45.72,10013.4,2016-10-23T06:00
12,77,0,1.282,75.74,59.54,16.92,10013.9,2016-10-23T07:00
13,76,0,0.729,63.44,58.71,15.12,10014.3,2016-10-23T08:00
14,75,0,0,64.8,50.36,0,10014.4,2016-10-23T09:00
15,75,0,0,62.4,48.76,0,10014.4,2016-10-23T10:00
17,75,0,0,59.79,47.64,0,10014.4,2016-10-23T11:00
20,75,0,0,57.86,46.91,0,10014.4,2016-10-23T12:00
21,75,0,0,39.3,31.12,5.12,684300.9,2016-10-23T13:00
21,75,0,0,39.3,31.12,5.12,684300.9,2016-10-23T14:00
21,75,0,0,39.3,31.12,5.12,684300.9,2016-10-23T15:00
19,75,0,0,39.3,31.12,5.12,684300.9,2016-10-23T16:00
17,75,0,0,39.3,31.12,5.12,684300.9,2016-10-23T17:00
16,75,0,0,49.17,41.94,0,10014.4,2016-10-23T18:00
15,75,0,1.158,71.53,48.09,43.2,10015.2,2016-10-23T19:00
14,75,0,1.795,39.3,31.12,0,684300.9,2016-10-23T20:00
14,75,0,0,39.3,31.12,0,684300.9,2016-10-23T21:00
12,77,0,0,39.3,31.12,0,684300.9,2016-10-23T22:00
12,77,0,0,39.3,31.12,0,684300.9,2016-10-23T23:00
11,78,0,0,39.3,31.12,0,684300.9,2016-10-24T00:00
11,78,0,0,39.3,31.12,0,684300.9,2016-10-24T01:00
10,79,0,0,39.3,31.12,0,684300.9,2016-10-24T02:00
10,79,0,0,39.3,31.12,0,684300.9,2016-10-24T03:00
10,79,0,0,39.3,31.12,0,684300.9,2016-10-24T04:00
9,81,1.859,2.241,39.3,31.16,7.55,684300.9,2016-10-24T05:00
10,79,0.857,0.925,39.3,31.16,2.56,684300.9,2016-10-24T06:00
10,79,0.733,0.692,39.3,31.16,2.56,684300.9,2016-10-24T07:00
12,77,0.555,0.766,39.3,31.14,2.56,684300.9,2016-10-24T08:00
13,76,0.773,0.685,39.3,31.14,2.56,684300.9,2016-10-24T09:00
14,75,0,0.017,58.73,44.34,0,10021.4,2016-10-24T10:00
16,75,0,0.017,39.3,31.14,2.56,684300.9,2016-10-24T11:00
20,75,0,0.017,39.3,31.14,2.56,684300.9,2016-10-24T12:00
21,75,0,0.013,39.3,31.14,2.56,684300.9,2016-10-24T13:00
21,75,0,0.013,39.3,31.14,2.56,684300.9,2016-10-24T14:00
22,75,0,0.01,39.3,31.14,2.56,684300.9,2016-10-24T15:00
22,75,0,0.005,39.3,31.14,2.56,684300.9,2016-10-24T16:00
16,75,0,0.005,39.3,31.14,2.56,684300.9,2016-10-24T17:00
15,75,0,0.005,39.3,31.14,2.56,684300.9,2016-10-24T18:00
14,75,0,0,39.3,31.14,2.56,684300.9,2016-10-24T19:00
14,85,0,2.024,39.3,31.14,2.56,684300.9,2016-10-24T20:00
14,75,0,0,39.3,31.14,2.56,684300.9,2016-10-24T21:00
14,75,0,0.023,39.3,31.14,2.56,684300.9,2016-10-24T22:00
14,75,0,0.023,39.3,31.14,2.56,684300.9,2016-10-24T23:00
14,75,0,0.028,39.3,31.14,2.56,684300.9,2016-10-25T00:00
13,76,0,0.022,39.3,31.14,2.56,684300.9,2016-10-25T01:00
13,76,0,0.018,39.3,31.14,2.56,684300.9,2016-10-25T02:00
13,76,0,0.016,39.3,31.14,2.56,684300.9,2016-10-25T03:00
13,76,0,0.014,39.3,31.14,2.56,684300.9,2016-10-25T04:00
13,76,0,0.011,39.3,31.14,2.56,684300.9,2016-10-25T05:00
12,77,1.73,0.745,39.3,31.14,2.56,684300.9,2016-10-25T06:00
11,78,0.679,0.28,39.3,31.14,2.56,684300.9,2016-10-25T07:00
13,76,0,0,39.3,31.14,2.56,684300.9,2016-10-25T08:00
14,75,0,0,39.3,31.14,2.56,684300.9,2016-10-25T09:00
16,75,0,0,39.3,31.14,2.56,684300.9,2016-10-25T10:00
18,75,0,0,39.3,31.14,2.56,684300.9,2016-10-25T11:00
20,75,0,0,39.3,31.14,7.5,684300.9,2016-10-25T12:00
21,75,0,0,39.3,31.14,7.5,684300.9,2016-10-25T13:00
22,75,0,0,56.16,39.3,0,10025.1,2016-10-25T14:00
22,75,0,0,54.43,38.95,0,10025.1,2016-10-25T15:00
20,75,0,0,52.84,38.51,0,10025.1,2016-10-25T16:00
16,75,0,0.004,51.37,38.1,0,10025.1,2016-10-25T17:00
15,75,0,0,49.98,37.68,0,10025.1,2016-10-25T18:00
14,75,0.479,3.066,70.96,40.7,46.08,10025.2,2016-10-25T19:00
14,75,0,0.483,70.88,58.82,34.56,10026.3,2016-10-25T20:00
14,75,0,0,64.98,58.84,0,10026.3,2016-10-25T21:00
14,75,0,0.025,63.26,56.47,0,10026.3,2016-10-25T22:00
13,76,0,0,55.6,54.42,0,10026.3,2016-10-25T23:00
13,76,0,0,52.3,52.64,0,10026.3,2016-10-26T00:00
13,76,0,0,50.85,51.05,0,10026.3,2016-10-26T01:00
13,76,0,0,49.95,49.66,0,10026.3,2016-10-26T02:00
13,76,0,0.016,48.75,48.44,0,10026.3,2016-10-26T03:00
13,76,0,0,47.59,47.49,0,10026.3,2016-10-26T04:00
13,76,2.139,3.01,39.3,36.28,7.5,684300.9,2016-10-26T05:00
13,76,0.729,1.026,39.3,36.28,7.5,684300.9,2016-10-26T06:00
13,76,0.69,1.098,72.64,47.26,45.72,10029.4,2016-10-26T07:00
14,75,0.754,0.921,39.3,36.28,7.5,684300.9,2016-10-26T08:00
15,75,0.277,1.033,39.3,36.26,7.5,684300.9,2016-10-26T09:00
16,75,0.49,1.029,39.3,36.26,7.5,684300.9,2016-10-26T10:00
18,75,0,0,39.3,36.26,7.5,684300.9,2016-10-26T11:00
16,75,0,0.018,39.3,36.26,7.5,684300.9,2016-10-26T12:00
16,75,0,0,39.3,36.26,7.5,684300.9,2016-10-26T13:00
15,75,0,0,39.3,36.26,7.5,684300.9,2016-10-26T14:00
15,75,0,0,39.3,36.26,7.5,684300.9,2016-10-26T15:00
14,75,0,0,39.3,36.26,7.5,684300.9,2016-10-26T16:00
14,75,1.808,0.744,39.3,36.26,7.5,684300.9,2016-10-26T17:00
14,77,0.475,0,39.3,36.28,7.5,684300.9,2016-10-26T18:00
13,76,0,0,39.3,36.28,7.5,684300.9,2016-10-26T19:00
13,76,0,0.045,39.3,36.28,2.38,684300.9,2016-10-26T20:00
13,76,0,0.025,52.1,0.4,2.38,684300.9,2016-10-26T21:00
13,76,0,0.025,52.1,0.4,2.38,684300.9,2016-10-26T22:00
12,77,0,0.013,52.1,0.4,2.38,684300.9,2016-10-26T23:00
12,77,0,0.011,52.1,0.4,2.38,684300.9,2016-10-27T00:00
12,77,0,0.014,52.1,0.4,2.38,684300.9,2016-10-27T01:00
12,77,0,0.014,52.1,0.4,2.38,684300.9,2016-10-27T02:00
12,77,0,0.012,52.1,0.4,2.38,684300.9,2016-10-27T03:00
12,77,0,0.011,52.1,0.4,2.38,684300.9,2016-10-27T04:00
12,77,2.107,2.167,39.3,31.15,7.55,684300.9,2016-10-27T05:00
11,78,0.546,1.082,39.3,31.15,7.55,684300.9,2016-10-27T06:00
11,78,0.747,0.886,39.3,31.15,7.55,684300.9,2016-10-27T07:00
12,77,0.874,0.871,39.3,31.15,7.55,684300.9,2016-10-27T08:00
12,77,0.812,0.956,39.3,31.15,7.55,684300.9,2016-10-27T09:00
12,77,0,0,39.3,31.15,7.55,684300.9,2016-10-27T10:00
12,77,0,0,39.3,31.15,7.55,684300.9,2016-10-27T11:00
12,77,0,0.025,39.3,31.15,7.55,684300.9,2016-10-27T12:00
12,77,0,0,39.3,31.15,7.55,684300.9,2016-10-27T13:00
12,77,0,0,39.3,31.15,7.55,684300.9,2016-10-27T14:00
12,77,0,0,39.3,31.15,7.55,684300.9,2016-10-27T15:00
11,78,0,0,39.3,31.15,7.55,684300.9,2016-10-27T16:00
10,79,0,0,39.3,31.15,7.55,684300.9,2016-10-27T17:00
10,79,0,0.316,39.3,31.15,7.55,684300.9,2016-10-27T18:00
10,79,0,2.299,39.3,31.15,7.55,684300.9,2016-10-27T19:00
10,79,0,0.081,39.3,31.15,7.55,684300.9,2016-10-27T20:00
9,81,0,0,39.3,31.15,7.55,684300.9,2016-10-27T21:00
9,81,0,0.01,39.3,31.15,7.55,684300.9,2016-10-27T22:00
8,82,0,0,39.3,31.15,7.55,684300.9,2016-10-27T23:00
8,82,0,0,39.3,31.15,7.55,684300.9,2016-10-28T00:00
8,82,0,0.019,39.3,31.15,7.55,684300.9,2016-10-28T01:00
8,82,0,0.019,39.3,31.15,7.55,684300.9,2016-10-28T02:00
8,82,0,0.001,39.3,31.15,7.55,684300.9,2016-10-28T03:00
8,82,0,0,39.3,31.15,7.55,684300.9,2016-10-28T04:00
8,82,0,3.351,39.3,31.15,7.55,684300.9,2016-10-28T05:00
8,82,2.05,1.283,39.3,31.15,7.55,684300.9,2016-10-28T06:00
8,82,0.797,1.197,39.3,31.22,7.55,684300.9,2016-10-28T07:00
9,81,0,0,39.3,31.12,7.55,684300.9,2016-10-28T08:00
11,78,0,0.021,39.3,31.12,7.55,684300.9,2016-10-28T09:00
12,77,0,0.019,39.3,31.12,7.55,684300.9,2016-10-28T10:00
12,77,0,1.114,39.3,31.12,7.55,684300.9,2016-10-28T11:00
14,75,0,0,39.3,31.12,7.55,684300.9,2016-10-28T12:00
14,75,0,0,39.3,31.12,7.55,684300.9,2016-10-28T13:00
12,77,0,2.535,39.3,31.12,7.55,684300.9,2016-10-28T14:00
12,77,1.219,1.104,39.3,31.15,7.55,684300.9,2016-10-28T15:00
13,76,0.344,0.733,39.3,31.15,7.55,684300.9,2016-10-28T16:00
8,82,0.52,0.754,39,36.24,7.55,684300.9,2016-10-28T17:00
7,83,0,0.387,39,36.24,7.55,684300.9,2016-10-28T18:00
7,83,0,0.552,39,36.24,7.55,684300.9,2016-10-28T19:00
5,85,0,1.05,39,36.24,7.55,684300.9,2016-10-28T20:00
5,85,0,1.11,39,36.24,7.55,684300.9,2016-10-28T21:00
4,87,0,0.026,39,36.24,7.55,684300.9,2016-10-28T22:00
4,87,0,0,39,36.24,7.55,684300.9,2016-10-28T23:00
3,88,0,0,39,36.24,7.55,684300.9,2016-10-29T00:00
3,88,0,0,39,36.24,7.55,684300.9,2016-10-29T01:00
3,88,0,0,39,36.24,7.55,684300.9,2016-10-29T02:00
2,89,0,0,39,36.24,7.55,684300.9,2016-10-29T03:00
2,89,0,0.033,39,36.24,7.55,684300.9,2016-10-29T04:00
1,90,0,0.003,39,36.24,7.55,684300.9,2016-10-29T05:00
1,90,0,1.655,39,36.24,7.55,684300.9,2016-10-29T06:00
3,88,0.259,1.364,39,36.24,7.55,684300.9,2016-10-29T07:00
4,87,0.629,0.843,39,36.24,7.55,684300.9,2016-10-29T08:00
5,85,0.717,1.18,39,36.24,7.55,684300.9,2016-10-29T09:00
7,83,0.099,2.337,39,36.24,7.55,684300.9,2016-10-29T10:00
7,83,0.251,1.185,39,36.24,7.55,684300.9,2016-10-29T11:00
8,82,0.524,1.118,39,36.24,7.55,684300.9,2016-10-29T12:00
10,79,0.481,0,39,36.24,7.55,684300.9,2016-10-29T13:00
12,77,0,0.011,39,36.24,7.55,684300.9,2016-10-29T14:00
12,77,0,0.024,39,36.24,7.55,684300.9,2016-10-29T15:00
13,77,0.409,0.549,39,36.24,7.55,684300.9,2016-10-29T16:00
9,81,0.173,1.191,39,36.24,7.55,684300.9,2016-10-29T17:00
10,79,0,0,39,36.24,7.55,684300.9,2016-10-29T18:00
10,79,0,1.428,39,36.24,7.55,684300.9,2016-10-29T19:00
10,83,0,0.632,39,36.24,7.55,684300.9,2016-10-29T20:00
10,79,0,0,39,36.24,7.55,684300.9,2016-10-29T21:00
10,79,0,0,39,36.24,7.55,684300.9,2016-10-29T22:00
9,81,0,0,39,36.24,7.55,684300.9,2016-10-29T23:00
9,81,0,0,39,36.24,7.55,684300.9,2016-10-30T00:00
9,81,0,0,0.6,35.84,1.1,684300.9,2016-10-30T01:00
9,81,0,0,39.3,0.4,3.02,684300.9,2016-10-30T02:00
9,81,0,0,39.3,0.4,3.02,684300.9,2016-10-30T02:00
9,81,0,0,39.3,0.4,3.02,684300.9,2016-10-30T02:00
9,81,0,0,39.3,0.4,3.02,684300.9,2016-10-30T02:00
8,82,0,0,39.3,0.4,3.02,684300.9,2016-10-30T03:00
9,81,0,0,39.3,0.4,3.02,684300.9,2016-10-30T04:00
8,82,0,0,39.3,0.4,3.02,684300.9,2016-10-30T05:00
7,83,0,0,39.3,0.4,3.02,684300.9,2016-10-30T06:00
8,82,0,2.047,39.3,0.4,3.02,684300.9,2016-10-30T07:00
9,81,0.419,0.977,39.3,0.4,3.02,684300.9,2016-10-30T08:00
11,78,0.275,0.858,39.3,0.4,3.02,684300.9,2016-10-30T09:00
12,77,0.142,0.38,39.3,0.4,3.02,684300.9,2016-10-30T10:00
12,77,0,0,39.3,0.4,3.02,684300.9,2016-10-30T11:00
12,77,0,0.012,39.3,0.4,3.02,684300.9,2016-10-30T12:00
13,76,0,0,39.3,0.4,3.02,684300.9,2016-10-30T13:00
12,77,0,0.012,39.3,0.4,3.02,684300.9,2016-10-30T14:00
12,77,0,0.007,39.3,0.4,3.02,684300.9,2016-10-30T15:00
11,78,0,0.007,39.3,0.4,3.02,684300.9,2016-10-30T16:00
10,79,0.551,3.174,39.3,0.4,3.02,684300.9,2016-10-30T17:00
9,81,0.226,0.724,39.3,0.4,3.02,684300.9,2016-10-30T18:00
8,82,0.234,1.19,39.3,0.4,3.02,684300.9,2016-10-30T19:00
8,82,0.615,0.586,39.3,0.4,3.02,684300.9,2016-10-30T20:00
9,81,0,1.158,39.3,0.4,3.02,684300.9,2016-10-30T21:00
9,81,0,0.032,39.3,0.4,3.02,684300.9,2016-10-30T22:00
8,82,0,0,39.3,0.4,3.02,684300.9,2016-10-30T23:00
9,81,0,0,39.3,0.4,3.02,684300.9,2016-10-31T00:00
8,82,0,0,39.3,0.4,3.02,684300.9,2016-10-31T01:00
8,82,0,0,39.3,0.4,3.02,684300.9,2016-10-31T02:00
7,83,0,0,39.3,0.4,3.02,684300.9,2016-10-31T03:00
7,83,0,0.025,39.3,0.4,3.02,684300.9,2016-10-31T04:00
5,85,0,0.004,39.3,0.4,3.02,684300.9,2016-10-31T05:00
5,85,2.329,0,39.3,0.4,3.02,684300.9,2016-10-31T06:00
5,85,1.984,1.059,39.3,31.12,3.02,684300.9,2016-10-31T07:00
6,84,0.75,1.122,39.3,31.12,3.02,684300.9,2016-10-31T08:00
7,83,0.857,0.915,39.3,31.12,3.02,684300.9,2016-10-31T09:00
8,82,0.606,0,39,31.12,3.02,684300.9,2016-10-31T10:00
10,79,0.577,0.445,39,31.12,3.02,684300.9,2016-10-31T11:00
10,79,1.386,1.128,39.1,31.12,3.02,684300.9,2016-10-31T12:00
11,78,0.498,0.023,39.1,31.12,3.02,684300.9,2016-10-31T13:00
11,78,0,0,39.3,36.32,2.56,684300.9,2016-10-31T14:00
10,79,0,0,39.3,36.32,2.56,684300.9,2016-10-31T15:00
10,79,1.404,1.584,39.05,36.24,7.5,684300.9,2016-10-31T16:00
8,82,1.02,1.159,39.05,36.24,7.5,684300.9,2016-10-31T17:00
7,83,0.305,0.953,39,36.24,7.5,684300.9,2016-10-31T18:00
6,84,0,0.918,39,36.24,7.5,684300.9,2016-10-31T19:00
5,85,0,0.592,39,36.24,7.5,684300.9,2016-10-31T20:00
4,87,0,1.56,39,36.24,7.5,684300.9,2016-10-31T21:00
4,87,0,0.031,39,36.24,7.5,684300.9,2016-10-31T22:00
3,88,0,0,39,36.24,7.5,684300.9,2016-10-31T23:00
3,88,0,0,39,36.24,7.5,684300.9,2016-11-01T00:00
3,88,0,0,39,36.24,7.5,684300.9,2016-11-01T01:00
3,88,0,0,39,36.24,7.5,684300.9,2016-11-01T02:00
2,89,0,0,39,36.24,7.5,684300.9,2016-11-01T03:00
1,90,0,0,39,36.24,7.5,684300.9,2016-11-01T04:00
2,89,0,0,39,36.24,7.5,684300.9,2016-11-01T05:00
2,89,2.494,1.281,39,36.24,7.5,684300.9,2016-11-01T06:00
3,88,1.017,1.489,39.15,36.24,7.5,684300.9,2016-11-01T07:00
4,87,1.032,1.098,39.15,36.24,7.5,684300.9,2016-11-01T08:00
7,83,0.356,1.132,39.05,36.24,7.5,684300.9,2016-11-01T09:00
8,82,0.896,1.213,39.05,36.24,7.5,684300.9,2016-11-01T10:00
10,79,0.295,0.967,39.05,36.24,7.5,684300.9,2016-11-01T11:00
12,77,0.391,0.906,39.05,36.24,7.5,684300.9,2016-11-01T12:00
13,76,0,0,39.05,36.24,7.5,684300.9,2016-11-01T13:00
13,76,0,0,39.05,36.24,7.5,684300.9,2016-11-01T14:00
13,76,0,0,39.05,36.24,7.5,684300.9,2016-11-01T15:00
12,77,0.339,2.754,39.15,36.24,7.5,684300.9,2016-11-01T16:00
8,82,1.101,1.153,39.15,36.24,7.5,684300.9,2016-11-01T17:00
7,83,0.622,1.186,39.17,36.24,7.5,684300.9,2016-11-01T18:00
6,84,0.994,1.185,39.17,36.24,7.5,684300.9,2016-11-01T19:00
6,84,0,1.415,39.17,36.24,7.5,684300.9,2016-11-01T20:00
5,85,0,0.012,39.17,36.24,7.5,684300.9,2016-11-01T21:00
4,87,0,0,39.17,36.24,7.5,684300.9,2016-11-01T22:00
4,87,0,0,39.17,36.24,7.5,684300.9,2016-11-01T23:00
3,88,0,0,39.17,36.24,7.5,684300.9,2016-11-02T00:00
2,89,0,0,39.17,36.24,7.5,684300.9,2016-11-02T01:00
3,88,0,0,39.17,36.24,7.5,684300.9,2016-11-02T02:00
2,89,0,0,39.17,36.24,7.5,684300.9,2016-11-02T03:00
2,89,0,0,39.17,36.24,7.5,684300.9,2016-11-02T04:00
2,89,0,0,39.17,36.24,7.5,684300.9,2016-11-02T05:00
1,90,1.429,1.936,39.15,36.24,7.5,684300.9,2016-11-02T06:00
2,89,0.931,1.573,39.15,36.24,7.5,684300.9,2016-11-02T07:00
4,87,0.889,1.082,39.15,36.24,7.5,684300.9,2016-11-02T08:00
7,83,0.906,0.966,39.08,36.24,7.5,684300.9,2016-11-02T09:00
10,79,0.64,0.969,39.05,36.24,7.5,684300.9,2016-11-02T10:00
13,76,0,0,39.05,36.24,7.5,684300.9,2016-11-02T11:00
16,75,0,0,39.05,36.24,7.5,684300.9,2016-11-02T12:00
18,75,0,0,39.05,36.24,7.5,684300.9,2016-11-02T13:00
19,75,0,0,39.05,36.24,7.5,684300.9,2016-11-02T14:00
19,75,0,0,39.05,36.24,7.5,684300.9,2016-11-02T15:00
18,75,0,0,39.05,36.24,7.5,684300.9,2016-11-02T16:00
12,77,0.096,0.652,69.36,43.41,0,10097.1,2016-11-02T17:00
13,76,0.864,1.207,39.05,36.24,7.5,684300.9,2016-11-02T18:00
13,76,0,0.023,39.05,36.24,7.5,684300.9,2016-11-02T19:00
14,75,0,0.773,39.05,36.24,7.5,684300.9,2016-11-02T20:00
14,75,0,0,39.05,36.24,7.5,684300.9,2016-11-02T21:00
13,76,0,0,39.05,36.24,7.5,684300.9,2016-11-02T22:00
12,77,0,0,39.05,36.24,7.5,684300.9,2016-11-02T23:00
10,79,0,0.034,39.05,36.24,7.5,684300.9,2016-11-03T00:00
11,78,0,0.013,39.05,36.24,7.5,684300.9,2016-11-03T01:00
12,77,0,0.019,39.05,36.24,7.5,684300.9,2016-11-03T02:00
12,77,0,0.013,39.05,36.24,7.5,684300.9,2016-11-03T03:00
11,78,0,0.018,39.05,36.24,7.5,684300.9,2016-11-03T04:00
11,78,0,0,39.05,36.24,7.5,684300.9,2016-11-03T05:00
11,78,0.253,2.735,39.05,36.24,7.5,684300.9,2016-11-03T06:00
10,79,1.815,1.109,39.3,36.24,7.5,684300.9,2016-11-03T07:00
10,75,0.711,0.771,39.3,36.24,7.5,684300.9,2016-11-03T08:00
10,75,0.925,0.988,39.3,36.24,7.5,684300.9,2016-11-03T09:00
8,78,1.185,1.08,39.1,36.24,7.5,684300.9,2016-11-03T10:00
6,78,0.741,1.107,39.1,36.24,7.5,684300.9,2016-11-03T11:00
7,77,0.781,1.027,39.06,36.24,7.5,684300.9,2016-11-03T12:00
0,0,0,0,0,0,0,0,2016-11-03T13:00
6,84,0.46,0.945,38.98,36.24,7.5,684300.9,2016-11-03T14:00
6,84,0.31,0.837,38.98,36.24,7.5,684300.9,2016-11-03T15:00
6,84,0.804,0.855,38.98,36.24,7.5,684300.9,2016-11-03T16:00
5,85,0.681,1.1,38.98,36.24,7.5,684300.9,2016-11-03T17:00
4,87,0.584,1.044,38.98,36.24,7.5,684300.9,2016-11-03T18:00
4,87,0,1.315,38.98,36.24,7.5,684300.9,2016-11-03T19:00
4,87,0,0.638,65.39,63.25,24.12,10114,2016-11-03T20:00
4,87,0,0.92,38.98,36.24,7.5,684300.9,2016-11-03T21:00
5,85,0,0,38.98,36.24,7.5,684300.9,2016-11-03T22:00
4,87,0,0,38.98,36.24,7.5,684300.9,2016-11-03T23:00
5,85,0,0,38.98,36.24,7.5,684300.9,2016-11-04T00:00
4,87,0,0,38.98,36.24,7.5,684300.9,2016-11-04T01:00
4,87,0,0.028,38.98,36.24,7.5,684300.9,2016-11-04T02:00
4,87,0,0,38.98,36.24,7.5,684300.9,2016-11-04T03:00
3,88,0,0,38.98,36.24,7.5,684300.9,2016-11-04T04:00
3,88,0,0,38.98,36.24,7.5,684300.9,2016-11-04T05:00
3,82,1.105,1.128,39,36.24,7.5,684300.9,2016-11-04T06:00
3,88,0.487,4.103,39.15,36.24,5.13,684300.9,2016-11-04T07:00
5,85,0.837,0.995,39.15,36.24,7,684300.9,2016-11-04T08:00
7,83,0.74,0.77,39.15,36.24,7,684300.9,2016-11-04T09:00
8,82,0.742,0.793,38.95,36.24,7,684300.9,2016-11-04T10:00
8,82,0.769,0.963,38.95,36.24,7,684300.9,2016-11-04T11:00
8,82,0.594,0.943,38.95,36.24,7,684300.9,2016-11-04T12:00
10,79,0,0,38.95,36.24,7,684300.9,2016-11-04T13:00
10,79,0,0,38.95,36.24,7,684300.9,2016-11-04T14:00
11,78,0,0,38.95,36.24,7,684300.9,2016-11-04T15:00
11,78,0,0,38.95,36.24,7,684300.9,2016-11-04T16:00
7,83,1.64,1.523,39.1,36.24,7,684300.9,2016-11-04T17:00
6,83,1.265,1.368,39.1,36.24,7,684300.9,2016-11-04T18:00
7,83,0.613,0.455,39.1,36.24,7,684300.9,2016-11-04T19:00
6,84,0,0.036,39.1,36.24,7,684300.9,2016-11-04T20:00
6,84,0,1.508,39.1,36.24,7,684300.9,2016-11-04T21:00
5,85,0,0.072,19.55,18.12,0,21390621,2016-11-04T22:00
4,87,0,0,8.58,8.08,0,684300.9,2016-11-04T23:00
4,87,0,0,8.58,8.08,0,684300.9,2016-11-05T00:00
4,87,0,0,8.58,8.08,0,684300.9,2016-11-05T01:00
3,88,0,0,3.46,2.96,5.12,684300.9,2016-11-05T02:00
3,88,0,0.019,3.46,2.96,5.12,684300.9,2016-11-05T03:00
3,88,0,0.019,3.46,2.96,5.12,684300.9,2016-11-05T04:00
3,88,0,0.017,3.46,2.96,5.12,684300.9,2016-11-05T05:00
2,89,0,0.016,53.43,44.77,0,10126.7,2016-11-05T06:00
3,88,0,1.538,3.46,2.96,5.12,684300.9,2016-11-05T07:00
6,84,0.635,1.42,3.46,2.96,5.12,684300.9,2016-11-05T08:00
7,83,0.236,1.376,3.46,2.96,5.12,684300.9,2016-11-05T09:00
9,81,0.148,1.036,3.46,2.96,5.12,684300.9,2016-11-05T10:00
11,78,0.247,1.007,3.46,2.96,5.12,684300.9,2016-11-05T11:00
14,75,0,0,3.46,2.96,5.12,684300.9,2016-11-05T12:00
16,75,0,0,3.46,2.96,5.12,684300.9,2016-11-05T13:00
17,75,0,0,3.46,2.96,5.12,684300.9,2016-11-05T14:00
17,75,0,0,3.46,2.96,5.12,684300.9,2016-11-05T15:00
16,75,0,0,3.46,2.96,5.12,684300.9,2016-11-05T16:00
12,77,0,2.729,3.46,2.96,5.12,684300.9,2016-11-05T17:00
12,77,0,1.232,3.46,2.96,5.12,684300.9,2016-11-05T18:00
12,77,0,1.401,3.46,2.96,5.12,684300.9,2016-11-05T19:00
12,77,0,1.737,3.46,2.96,5.12,684300.9,2016-11-05T20:00
14,75,0,2.41,3.46,2.96,5.12,684300.9,2016-11-05T21:00
13,76,0,0,3.46,2.96,5.12,684300.9,2016-11-05T22:00
15,75,0,0,3.46,2.96,5.12,684300.9,2016-11-05T23:00
15,75,0,0,3.46,2.96,5.12,684300.9,2016-11-06T00:00
15,75,0,0.025,3.46,2.96,5.12,684300.9,2016-11-06T01:00
